state_spaces:  {'first_0': Box(0.0, 1.0, (128,), float32), 'second_0': Box(0.0, 1.0, (128,), float32)} ,  action_spaces:  {'first_0': Discrete(18), 'second_0': Discrete(18)}
['first_0', 'second_0']
exploiter avg. score: -56.85, avg. epi length: 957
# of episode :800
exploiter avg. score: -65.0, avg. epi length: 795
# of episode :820
exploiter avg. score: -48.7, avg. epi length: 1104
# of episode :840
exploiter avg. score: -69.15, avg. epi length: 877
# of episode :860
exploiter avg. score: -56.8, avg. epi length: 971
# of episode :880
exploiter avg. score: -71.7, avg. epi length: 729
# of episode :900
exploiter avg. score: -56.35, avg. epi length: 1100
# of episode :920
exploiter avg. score: -72.05, avg. epi length: 943
# of episode :940
exploiter avg. score: -67.85, avg. epi length: 790
# of episode :960
exploiter avg. score: -77.8, avg. epi length: 646
# of episode :980
exploiter avg. score: -74.15, avg. epi length: 636
Final score: -74.15, episode length: 636
load model:  24000 24000mappo_single_1
model/boxing_v1/selfplay/noise/24000mappo_single_1
# of episode :0
exploiter avg. score: -4.5, avg. epi length: 362
# of episode :20
exploiter avg. score: -91.2, avg. epi length: 446
# of episode :40
exploiter avg. score: -85.55, avg. epi length: 510
# of episode :60
exploiter avg. score: -86.5, avg. epi length: 504
# of episode :80
exploiter avg. score: -96.15, avg. epi length: 341
# of episode :100
exploiter avg. score: -76.8, avg. epi length: 793
# of episode :120
exploiter avg. score: -84.85, avg. epi length: 611
# of episode :140
exploiter avg. score: -69.5, avg. epi length: 793
# of episode :160
exploiter avg. score: -83.5, avg. epi length: 639
# of episode :180
exploiter avg. score: -80.95, avg. epi length: 642
# of episode :200
exploiter avg. score: -82.9, avg. epi length: 561
# of episode :220
exploiter avg. score: -86.4, avg. epi length: 517
# of episode :240
exploiter avg. score: -69.0, avg. epi length: 785
# of episode :260
exploiter avg. score: -68.1, avg. epi length: 819
# of episode :280
exploiter avg. score: -77.75, avg. epi length: 690
# of episode :300
exploiter avg. score: -87.0, avg. epi length: 544
# of episode :320
exploiter avg. score: -79.1, avg. epi length: 675
# of episode :340
exploiter avg. score: -75.6, avg. epi length: 725
# of episode :360
exploiter avg. score: -79.95, avg. epi length: 707
# of episode :380
exploiter avg. score: -86.85, avg. epi length: 519
# of episode :400
exploiter avg. score: -77.65, avg. epi length: 650
# of episode :420
exploiter avg. score: -85.1, avg. epi length: 563
# of episode :440
exploiter avg. score: -80.15, avg. epi length: 624
# of episode :460
exploiter avg. score: -74.2, avg. epi length: 769
# of episode :480
exploiter avg. score: -77.75, avg. epi length: 678
# of episode :500
exploiter avg. score: -86.2, avg. epi length: 539
# of episode :520
exploiter avg. score: -88.1, avg. epi length: 523
# of episode :540
exploiter avg. score: -87.8, avg. epi length: 482
# of episode :560
exploiter avg. score: -79.3, avg. epi length: 695
# of episode :580
exploiter avg. score: -74.35, avg. epi length: 761
# of episode :600
exploiter avg. score: -84.35, avg. epi length: 531
# of episode :620
exploiter avg. score: -81.45, avg. epi length: 656
# of episode :640
exploiter avg. score: -82.0, avg. epi length: 592
# of episode :660
exploiter avg. score: -74.55, avg. epi length: 672
# of episode :680
exploiter avg. score: -82.65, avg. epi length: 679
# of episode :700
exploiter avg. score: -77.45, avg. epi length: 669
# of episode :720
exploiter avg. score: -84.55, avg. epi length: 622
# of episode :740
exploiter avg. score: -84.65, avg. epi length: 528
# of episode :760
exploiter avg. score: -76.2, avg. epi length: 678
# of episode :780
exploiter avg. score: -81.8, avg. epi length: 638
# of episode :800
exploiter avg. score: -82.6, avg. epi length: 592
# of episode :820
exploiter avg. score: -79.35, avg. epi length: 708
# of episode :840
exploiter avg. score: -80.85, avg. epi length: 599
# of episode :860
exploiter avg. score: -86.9, avg. epi length: 587
# of episode :880
exploiter avg. score: -85.4, avg. epi length: 626
# of episode :900
exploiter avg. score: -84.0, avg. epi length: 601
# of episode :920
exploiter avg. score: -68.8, avg. epi length: 803
# of episode :940
exploiter avg. score: -82.65, avg. epi length: 628
# of episode :960
exploiter avg. score: -68.75, avg. epi length: 870
# of episode :980
exploiter avg. score: -62.0, avg. epi length: 901
Final score: -62.0, episode length: 901
load model:  25000 25000mappo_single_1
model/boxing_v1/selfplay/noise/25000mappo_single_1
# of episode :0
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :20
exploiter avg. score: -0.2, avg. epi length: 1784
# of episode :40
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :60
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :80
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :100
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :120
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :140
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :160
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :180
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :200
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :220
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :240
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :260
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :280
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :300
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :320
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :340
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :360
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :380
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :400
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :420
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :440
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :460
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :480
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :500
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :520
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :540
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :560
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :580
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :600
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :620
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :640
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :660
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :680
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :700
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :720
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :740
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :760
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :780
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :800
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :820
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :840
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :860
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :880
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :900
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :920
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :940
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :960
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :980
exploiter avg. score: -20.6, avg. epi length: 1555
Final score: -20.6, episode length: 1555
load model:  26000 26000mappo_single_1
model/boxing_v1/selfplay/noise/26000mappo_single_1
# of episode :0
exploiter avg. score: -5.0, avg. epi length: 253
# of episode :20
exploiter avg. score: -99.7, avg. epi length: 282
# of episode :40
exploiter avg. score: -99.6, avg. epi length: 268
# of episode :60
exploiter avg. score: -99.75, avg. epi length: 269
# of episode :80
exploiter avg. score: -98.1, avg. epi length: 314
# of episode :100
exploiter avg. score: -96.15, avg. epi length: 328
# of episode :120
exploiter avg. score: -99.35, avg. epi length: 262
# of episode :140
exploiter avg. score: -93.8, avg. epi length: 377
# of episode :160
exploiter avg. score: -76.25, avg. epi length: 701
# of episode :180
exploiter avg. score: -95.4, avg. epi length: 484
# of episode :200
exploiter avg. score: -97.5, avg. epi length: 368
# of episode :220
exploiter avg. score: -83.35, avg. epi length: 637
# of episode :240
exploiter avg. score: -87.6, avg. epi length: 594
# of episode :260
exploiter avg. score: -92.0, avg. epi length: 509
# of episode :280
exploiter avg. score: -95.85, avg. epi length: 369
# of episode :300
exploiter avg. score: -88.0, avg. epi length: 573
# of episode :320
exploiter avg. score: -82.0, avg. epi length: 799
# of episode :340
exploiter avg. score: -76.6, avg. epi length: 691
# of episode :360
exploiter avg. score: -72.0, avg. epi length: 829
# of episode :380
exploiter avg. score: -74.65, avg. epi length: 889
# of episode :400
exploiter avg. score: -74.45, avg. epi length: 660
# of episode :420
exploiter avg. score: -60.35, avg. epi length: 1017
# of episode :440
exploiter avg. score: -89.8, avg. epi length: 623
# of episode :460
exploiter avg. score: -83.8, avg. epi length: 628
# of episode :480
exploiter avg. score: -92.0, avg. epi length: 476
# of episode :500
exploiter avg. score: -84.0, avg. epi length: 616
# of episode :520
exploiter avg. score: -76.9, avg. epi length: 591
# of episode :540
exploiter avg. score: -59.35, avg. epi length: 987
# of episode :560
exploiter avg. score: -60.9, avg. epi length: 937
# of episode :580
exploiter avg. score: -65.7, avg. epi length: 834
# of episode :600
exploiter avg. score: -81.05, avg. epi length: 764
# of episode :620
exploiter avg. score: -73.45, avg. epi length: 831
# of episode :640
exploiter avg. score: -80.35, avg. epi length: 660
# of episode :660
exploiter avg. score: -85.7, avg. epi length: 592
# of episode :680
exploiter avg. score: -80.55, avg. epi length: 668
# of episode :700
exploiter avg. score: -79.95, avg. epi length: 668
# of episode :720
exploiter avg. score: -68.25, avg. epi length: 961
# of episode :740
exploiter avg. score: -82.5, avg. epi length: 937
# of episode :760
exploiter avg. score: -57.35, avg. epi length: 954
# of episode :780
exploiter avg. score: -88.2, avg. epi length: 596
# of episode :800
exploiter avg. score: -49.6, avg. epi length: 1133
# of episode :820
exploiter avg. score: -56.9, avg. epi length: 1167
# of episode :840
exploiter avg. score: -51.35, avg. epi length: 1286
# of episode :860
exploiter avg. score: -70.2, avg. epi length: 918
# of episode :880
exploiter avg. score: -49.75, avg. epi length: 1187
# of episode :900
exploiter avg. score: -48.75, avg. epi length: 1161
# of episode :920
exploiter avg. score: -64.05, avg. epi length: 933
# of episode :940
exploiter avg. score: -46.55, avg. epi length: 1232
# of episode :960
exploiter avg. score: -47.1, avg. epi length: 1271
# of episode :980
exploiter avg. score: -33.8, avg. epi length: 1398
Final score: -33.8, episode length: 1398
load model:  27000 27000mappo_single_1
model/boxing_v1/selfplay/noise/27000mappo_single_1
# of episode :0
exploiter avg. score: -4.9, avg. epi length: 756
# of episode :20
exploiter avg. score: -63.7, avg. epi length: 1222
# of episode :40
exploiter avg. score: -33.6, avg. epi length: 1684
# of episode :60
exploiter avg. score: -37.4, avg. epi length: 1724
# of episode :80
exploiter avg. score: -55.25, avg. epi length: 1594
# of episode :100
exploiter avg. score: -29.15, avg. epi length: 1764
# of episode :120
exploiter avg. score: -21.35, avg. epi length: 1741
# of episode :140
exploiter avg. score: -31.55, avg. epi length: 1686
# of episode :160
exploiter avg. score: -31.35, avg. epi length: 1746
# of episode :180
exploiter avg. score: -26.6, avg. epi length: 1742
# of episode :200
exploiter avg. score: -33.7, avg. epi length: 1664
# of episode :220
exploiter avg. score: -33.05, avg. epi length: 1707
# of episode :240
exploiter avg. score: -29.9, avg. epi length: 1717
# of episode :260
exploiter avg. score: -31.2, avg. epi length: 1656
# of episode :280
exploiter avg. score: -32.3, avg. epi length: 1723
# of episode :300
exploiter avg. score: -25.7, avg. epi length: 1709
# of episode :320
exploiter avg. score: -34.9, avg. epi length: 1665
# of episode :340
exploiter avg. score: -40.85, avg. epi length: 1715
# of episode :360
exploiter avg. score: -27.25, avg. epi length: 1762
# of episode :380
exploiter avg. score: -31.15, avg. epi length: 1714
# of episode :400
exploiter avg. score: -37.85, avg. epi length: 1625
# of episode :420
exploiter avg. score: -37.6, avg. epi length: 1735
# of episode :440
exploiter avg. score: -29.1, avg. epi length: 1730
# of episode :460
exploiter avg. score: -30.9, avg. epi length: 1692
# of episode :480
exploiter avg. score: -29.5, avg. epi length: 1773
# of episode :500
exploiter avg. score: -24.1, avg. epi length: 1759
# of episode :520
exploiter avg. score: -26.8, avg. epi length: 1730
# of episode :540
exploiter avg. score: -34.2, avg. epi length: 1642
# of episode :560
exploiter avg. score: -36.0, avg. epi length: 1672
# of episode :580
exploiter avg. score: -29.05, avg. epi length: 1720
# of episode :600
exploiter avg. score: -35.9, avg. epi length: 1711
# of episode :620
exploiter avg. score: -33.7, avg. epi length: 1673
# of episode :640
exploiter avg. score: -30.9, avg. epi length: 1771
# of episode :660
exploiter avg. score: -22.4, avg. epi length: 1732
# of episode :680
exploiter avg. score: -41.05, avg. epi length: 1606
# of episode :700
exploiter avg. score: -31.05, avg. epi length: 1745
# of episode :720
exploiter avg. score: -32.75, avg. epi length: 1625
# of episode :740
exploiter avg. score: -31.85, avg. epi length: 1625
# of episode :760
exploiter avg. score: -36.85, avg. epi length: 1668
# of episode :780
exploiter avg. score: -30.0, avg. epi length: 1767
# of episode :800
exploiter avg. score: -26.85, avg. epi length: 1757
# of episode :820
exploiter avg. score: -29.9, avg. epi length: 1666
# of episode :840
exploiter avg. score: -31.4, avg. epi length: 1745
# of episode :860
exploiter avg. score: -39.05, avg. epi length: 1641
# of episode :880
exploiter avg. score: -36.3, avg. epi length: 1706
# of episode :900
exploiter avg. score: -35.3, avg. epi length: 1672
# of episode :920
exploiter avg. score: -39.6, avg. epi length: 1702
# of episode :940
exploiter avg. score: -35.75, avg. epi length: 1651
# of episode :960
exploiter avg. score: -21.15, avg. epi length: 1717
# of episode :980
